image_id,source_dataset,crop,source_class,canonical_class,relative_path,sha256,width,height,resolution_tier,original_url_or_doi,license
ESCA-GRP-0207,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_000_cam1.jpg,d8cf6fa889e551cf2710fb327fd61edc131fe20d05acb5d782177542a06674ae,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0208,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_001_cam1.jpg,0ca4dfa26884598b6e3437d8c470503bd6f04e61a62bb8ea32dd83891a53e476,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0209,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_002_cam1.jpg,3b49d29097058a2a4b19dde25f5b843b92881eb03b8ca5993da4547f812c858c,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0210,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_003_cam1.jpg,efc0ff3fbf207180cb4f991983b1c04b333cc2c843e4fd5a5d564a5995e4d94e,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0211,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_004_cam2.jpg,9637f55b4fd39a740546cebccf080d04ae27007d39457dbc1f5e8c4f6a61e5f2,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0212,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_005_cam2.jpg,05ae4deebdfb20d6f9104836300d891911f860e6f8563b4274d17277b1e11eb6,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0213,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_006_cam2.jpg,2f7eb3e5fcb873564e05b3a8b7a95e56c04cc67a0801a97dfc79ea340df351a8,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0214,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_007_cam2.jpg,1f3cf19486f6a39fabb3d6c1b66f7d3fb36920c407275f7f201018efda2be4d9,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0215,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_008_cam1.jpg,49a5e0015ec8687b52ba5e978c4f8d1dc399ff68993a03df06d0c2af26eca89f,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0216,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_009_cam2.jpg,351fc32893a7a711ec4d462d3fb31c8ebdf35ed6681c4e72ec639730cda1a00a,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0217,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_010_cam1.jpg,92ebfd0a3dba0c4abce2d25692e9368ffb26455c8457c37e17d979819037c462,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0219,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_012_cam2.jpg,1268f70dddd0640bf8167c985b5edc17a06a92daae9f3ffcc1c773371c412f57,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0220,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_013_cam2.jpg,2d5b2b3171c37c358a1f20b3d737650b999f6a01fbb51b8975fe8b2d4541c7ff,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0221,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_014_cam1.jpg,1ca065a468ca9356d28b5235d4b9b0c9d81c82346d63c219836ca60aa3243664,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0222,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_015_cam2.jpg,81d9ca43bac5e1f6f99fd4d564ca927e6aeeafd5d5bdccdf7cb068cf71dcd6bb,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0223,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_016_cam2.jpg,3f8debcd55f0d1a517db05f85c730f6ae1af8058de9b422da9f0fc2cf939ad0b,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0224,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_017_cam2.jpg,d86962ab355c51b20b3f1a27bb1509493c902be9fc6a896d670329700af5329a,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0225,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_018_cam2.jpg,c300055d5c3928e14a810ec482d510ae7d1f31bbc7d4de91926d6c78b75b2ae6,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0226,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_019_cam1.jpg,4649e7adc9575df5d5a2432cb27252f170d7de40cd3947061405bf7b0c4ad172,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0227,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_020_cam2.jpg,6926c96f352f936648ae0b41f4645e9938ef305ded4e1bc2345dd8ec3655ddb9,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0228,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_021_cam2.jpg,276f1c45e9fbcce7f3c9f84d28c9275314560fd0d742d9c2c970950e5cf9ff03,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0229,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_022_cam1.jpg,98944369557298c77cff73fa23ff3598c4fb6de5334b9efffbe04cd91c30f559,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0230,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_023_cam2.jpg,54be4d1ca85b7ce22c948fa771455b5d23f6aa3c1661610acfe1c6da82f54697,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0231,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_024_cam1.jpg,4b37f06e89c9f14737ed3c32e770f45cae64fc1641d2aea094be5254a16b030c,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0232,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_025_cam2.jpg,6bf0165d48d5c1e4a8624cc3c491611519580cbd9b2a9b59a662bbbe10cd3cbd,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0233,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_026_cam1.jpg,81078ad420e6c853503a5a778cc96ec2f4aba87cbb77e77cc2ce77b85ba4b0a7,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0234,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_027_cam2.jpg,04c4442678c7de2ae04bde0227601942e66afa297a9f4c90b8e682ac177d57eb,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0235,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_028_cam1.jpg,013b2daf3362d1fc8b5844f191e164d1f3907f59125645e0a0032826cb48e168,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0236,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_029_cam1.jpg,5871fae07a41c0cdc97faafcb4d76a30473c2fdf0b5aad58e2a0b87e85d98205,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0237,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_030_cam1.jpg,d1ff34ade5a83e13f130d25d312557ae770e9ccafe90e0bf40d3a8239a66f954,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0238,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_031_cam2.jpg,536a33ae27fad0f8921e011fdf6331ccf19236d26861d0504a4631885d08a44f,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0239,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_032_cam2.jpg,386678957545175fd56e42c837e058b9d50194600509c8d9ed614694b15855ff,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0240,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_033_cam2.jpg,2e2c81cb31c53c35318f91780ba043f0905a3c4ff39d994e63a1b02333c05bb3,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0241,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_034_cam2.jpg,bd60de083308d7eab3f9abc559cf23dfb3ecfbf5f5f66637d17d0aeb3a283783,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0242,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_035_cam2.jpg,22785766ea69074e4a203f61857d57d347ad25c2e1bfd6ecc252f709860035e9,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0243,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_036_cam1.jpg,f38c63588f09e1bd0ab455d8500fe720f060453a6edcadc940f5484dd276e01d,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0244,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_037_cam1.jpg,9e4fffc662e2544cb2618ad4d0f3b08b79fba72af128588e41dd33c1afe2aa26,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0245,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_038_cam2.jpg,792d2119420f79d86f8ab4adf83a0234283144ef23302718293504b31965a2dc,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0246,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_039_cam1.jpg,3a9ed6192f60aed39a0800ee944692d88d96137b72935e8d8c80a99d06e859cf,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0247,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_040_cam2.jpg,392b7d410919d2eb2b5b5dad7fad36da42b974ded66d3ecee2c509469095a9c9,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0248,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_041_cam2.jpg,7fe03a5bb35eeb1eb174e62556b05b472a469b9a42febaba7c1f5a34836f18be,1920,1080,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0249,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_042_cam1.jpg,a0bb54e6c1efcaea62f18b06ea95592cd3effd392dc229522cebd8070c343e64,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0250,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_043_cam1.jpg,78fb3bcf8c4d7b855ae4511f41ebec3f3d50016d33822424101b51735279ae5c,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
ESCA-GRP-0251,"ESCA Standalone (Alessandrini et al., 2021)",grape,esca,grape_esca,experiments/field_data_19b5/grape_esca/grape_esca/esca_044_cam1.jpg,83d1a7e75976059ded0adb4d50b162f8c764101ef4876214d76b49ea3a94bf77,1280,720,High (1200-2499px),https://doi.org/10.17632/89cnxc58kj.1,CC BY 4.0
