filename,folder,class_label,exclusion_reason,sha256_hash,details
Leaf Curl (963).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,1cfadaf5da9d548bb890b18f5e54e407592bf8f2db257f70a264ca9fd18b2e44,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (964).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,7f6f80ecce35a1d5f88e9c61a46510c2679f0810bde01b4e897e7e088c1ecdb6,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (966).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,7f6f80ecce35a1d5f88e9c61a46510c2679f0810bde01b4e897e7e088c1ecdb6,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (969).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,6579d44b36222ebecd23cf1e4fbe1be7ef2f9b1f482f8a5cc98762b1f098e40f,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (970).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,18768709cd629cb1987b5da8e2420e79173dbedbb7440176442a257569c6127d,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (971).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,f0bf5706cfc070d721dd87ba1fb5f7654ea67a16a57e3ce709cee68d37668f75,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (972).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,96f719d0f47c358f5955e69fcff9daa9be2e37480539d225cb74e63889f9111f,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (973).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,f0bf5706cfc070d721dd87ba1fb5f7654ea67a16a57e3ce709cee68d37668f75,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (974).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,14b99df3981bb47b64793d8860b8a5fb14e29378251c6103c6e048911442de82,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (975).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,37717b784c516fd53d2684664c0007cf8347d59d43cea7bd11865bfb2abba8a3,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (977).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,14b99df3981bb47b64793d8860b8a5fb14e29378251c6103c6e048911442de82,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (978).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,f0d9c0c022aec9513948e5e26499efeb5bb3d5fd543644eb2a20f95bd2267511,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (979).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,a429b3371bf8693379531103928b48ffcfeff181d7c07a54ed606cb41d437338,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (983).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,50f914c2fa6f46d580f5c0d7d99a1c582c15180c1f87bcfffdaf8c78f742453f,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (985).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,8b89d3a2c78300d52fe21d863b69bd528475f66cbd861332c519c49e8793623f,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (986).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,8b89d3a2c78300d52fe21d863b69bd528475f66cbd861332c519c49e8793623f,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (990).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,101b7d7cfd015baa9eab5686d256244200ec150a722a6e4b2abfd99539e3da52,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (993).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,9ee6726097be632cd43192be21e55f24a4db3b3b6aa24c44f069ab935d507c90,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (994).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,c98d96da1f7a93edd6914e42df0305f91172760d9dbad291dbc8242c78d1a155,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (995).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,8178eec07540a43720b5407386b9ea643c7a8a2540cee7e265ae1bf9be8450ba,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (996).jpg,Leaf Curl,murda complex,INTERNAL_DATASET_DUPLICATE,8178eec07540a43720b5407386b9ea643c7a8a2540cee7e265ae1bf9be8450ba,Identical SHA-256 to earlier Ulfa image file
Leaf Curl (998).jpg,Leaf Curl,murda complex,EVAL_SET_EXACT_COLLISION (Track C),c6f2cdebfcfb9c28bbe90196afc63716c9d2dc0429e2aac2f97c57dc2c716724,Exact SHA-256 match with Track C evaluation sample
Leaf Curl (999).jpg,Leaf Curl,murda complex,EVAL_SET_EXACT_COLLISION (Track C),e72da5a77c81abf0a70c4bc2976d377c8081db5cb89d916fdb2233daef5f717e,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (1).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),3b9b5c398bab2e475f10d1f92c594acd6c931e1fb3800c27f26b88317caff9f2,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (1).png,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),e52089a999c24de5628feb373c76d29302d1e339a7540ea756e811f0d1f07d4d,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (10).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),b2f50ae2d0b5dede96e3215442e88c314db9cb6c905de39288520d05d992779c,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (10).png,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),898302161faf3d8c00fd88a81d0e149124f00d17c80c5da11b569270549cd475,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (100).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),a9eefa067059442092e09f627b728bf1253a60dbef3af0cae91e265b18280e77,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (101).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),35196aaac76bd57a4e97a00c3ec2738dd757299f9556c220133c765cb7df12e3,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (102).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),35196aaac76bd57a4e97a00c3ec2738dd757299f9556c220133c765cb7df12e3,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (103).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),2b1971b286257116dc5ba4718f8f90e7814211891f95b35ca11d819efac51baa,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (104).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),2b1971b286257116dc5ba4718f8f90e7814211891f95b35ca11d819efac51baa,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (105).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),7c6bfd3c83e51cbdd4b0f579fe2c6ad15bed1f88caf28128d8019bcbbc3de5a7,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (106).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),6348c385d5f66f46b83d0448ff8df37658cdee91c823961a7f6811231dcf2f7b,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (107).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),4a2d78d23f4dbc5ed338ec7314baa866b5ac9658ca89487c78d9d54e968851e1,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (108).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),e5558a5519df284439499f826485d703634445db21792373a556420b6c0fe4a1,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (109).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),ca3030e7edc7806a7778e89a1ecf840a2641cda19fce0352d6fd1e0f019b08db,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (11).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),5d1fdcb8243d382b52ee90c2c74b78435d5efc71abe167b82e5effa64eac9f2a,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (11).png,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),f52901c86265e43565d1953a5623b5d6d10c98e5f5e61197a9cd6f3c0ac2bbf6,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (110).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),e8e6d27ec0f59eca0bc3700695bbf1a66e0420588253629d1c066fa223458689,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (111).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),dba6ba1157b896e382b2d3790c876734a41c3672fffde96b7df495b01676a49b,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (112).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),462ef75ec420159656a99811b85c70659f412049a1b2189a98a068b1ada27584,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (113).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),9adfd7d10ade003defbf77131160cc66e1ff25cd22bd4c28a1cbb0293b027d65,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (114).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),8b880639c477e46e80d5043636ba49221e951eb17e26190219a4a3b72b9ce6ea,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (115).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),1eef22012d0ebe4073faf12b123119a3c266e6fdac109036bb8dc998d3d0f96b,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (116).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),752be315520f07ad125c1ef4cce7850eb2c57b560cc6da888de7ce301224bb09,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (117).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),60045d23201f26ef2837d5fa453f3b7227b615b3a00ae0023a1e9cafddfdfc05,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (118).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),e619bf7829025cdfc25369686307bf98f20f7232a1f28ef32d71fd7c4c835471,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (119).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),d303735a7c289d8ec5bba592fb0c2509c0a4acbc8dc4909b320f11832907d13f,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (12).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),2cc9dc34dc4405544b07f075711719e04e36a240f19ac305efc8233db062c983,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (12).png,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),2094c5aa9dd374be47bbf4be77cae02beddf8a50c403e9c6c4a481c8bda090fc,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (120).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),480dfe15c4e521423ee58bb2d3e318027aff47d1a2aa86f3045a0d76223dd4ed,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (121).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),c5735fe1bc9dbdfb76576f50427756f4064cb3987ea0b3d1a6ce2aa11edd532c,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (122).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),aab883790af7e3c2afca8ccc10fcdf322adae54603ae644f3c5df9398691f57a,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (123).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),bf5b303190b9afbd898a242e327f74ccf9959f33c517346a0fb23f7a50fdd280,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (129).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_NEAR_DUPLICATE,fbfc58e1111e65dfe643011855a750f17fc2beaa9ccaeab11eb9bc9bd26002e6,dHash Hamming distance 5 <= 5 to eval image: results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__130_.jpg
Daun kuning - (130).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),25901a36b2e093b537c952f890626d3d4694c06c3c9138e238ea28e73d8c27c7,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (131).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),67a3ea268f5a5c529bdae11498514dc769c1c8f74ac5ce7b2dc8021c5a2f985f,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (132).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),c4a41d3ed8e4efb28c9ff75a60d58717d45f2b9057d1a35f4d3caf680ce7f183,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (133).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),859d78d6a60d280c29f33668b561e2506544a21cfc93f0707d754dc229a6acb2,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (134).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),c97d2c06b15741eba6c9c7eba14517faaf853da180a22c3f761d2d7e8f10fdb8,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (135).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),bff59a39529bce91f59233e559ea3b172c682a4306db113b16820849527ce003,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (136).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),274352bf1ac07f26e5aa33f0946d5faf528cd56dc947400a3e69d9046e601d66,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (137).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),93b1c2cb25119fc888d84ddc0de1c8a910edb234420acdf313168df015656739,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (138).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),6035e19146414567f0aad54c40adcf30889a8f3e520a8e9c2022aa9f8a84fbf2,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (139).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),a26ced16cee87208a74faed5cb81ff97648f2e7c414b85000d4967fa5ca8e4a5,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (14).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),a3962331d9a165212f8654bce83493b456fa095c89005a8ea4e9d6e8ee63cb9e,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (14).png,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),a4f128a7aab9ca7f89dd4e908f4a7c567bf3879737aaeab5894e42614a1dc8b7,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (140).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),85b340263e705482406a461440883298281402111cb1c97680cf9b8080b1f71c,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (141).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),13b3d91da7f0bdb188258b9c047c4f2c6d4e42d4fe9ca369dad21510e25dd2a3,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (142).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),538cfb8981bb250dfae5a8c88c4050f390295b7315f5893ae771e96c34b51b7b,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (143).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),f70ebe983a374b51a7bec7bd48ef4bf5379f55071d7bfb5b91336bc26e0b11db,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (144).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),584d5da4989540d2d7c792f0b1189d9972879539af40c858707a1ae0413808e9,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (145).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),6310160d2b6a282d1798143f0dffd03aa3e7a22213dc3577f5f222fed47cf97f,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (146).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),ab6c4162e8091ebf22a695223458c7bd58ca9ef0b712e56b9f46d5c198f57827,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (147).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track C),1306751e6e52d8e657b253f99ee24824f4129b6bb3749338e376d670d94f03a9,Exact SHA-256 match with Track C evaluation sample
Daun kuning - (162).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_NEAR_DUPLICATE,b8f9504d0b37b3f6c92fc056ae269c3e560537de6413122aae6f0993493a1b1c,dHash Hamming distance 4 <= 5 to eval image: results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__108_.jpg
Daun kuning - (18).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,b0b2ae63e76f97bf12d466f8b20ef84d21e9e86a3b7ac9b42916be414e4d0656,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (189).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,12442fdd3df1d9f6c66316c99cc9ba95172b680be5916b8db6ad32f4d186db49,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (191).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,e85f6c378ac191cf9a524f3eb024728726f76e49bde8e7146ee3dfd0630a2165,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (193).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,06bb4310a45d1b5dc014ac2dd6b3396ec3ae764761793e7c1405b1cf6e1e46af,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (196).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),752be315520f07ad125c1ef4cce7850eb2c57b560cc6da888de7ce301224bb09,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (197).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),60045d23201f26ef2837d5fa453f3b7227b615b3a00ae0023a1e9cafddfdfc05,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (198).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),60045d23201f26ef2837d5fa453f3b7227b615b3a00ae0023a1e9cafddfdfc05,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (199).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),e619bf7829025cdfc25369686307bf98f20f7232a1f28ef32d71fd7c4c835471,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (20).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,c98b85df5ceba339dcf4b26016d2b140b2700eca8f1970256b51f4616eafa1b0,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (20).png,Yellowish Leaf,nutritional deficiency,EVAL_SET_NEAR_DUPLICATE,1ee630d772e82cc33b54d60beb05c3d2214081ae54f0086454ddae06c3724e42,dHash Hamming distance 4 <= 5 to eval image: results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__14_.png
Daun kuning - (200).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),e619bf7829025cdfc25369686307bf98f20f7232a1f28ef32d71fd7c4c835471,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (201).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),d303735a7c289d8ec5bba592fb0c2509c0a4acbc8dc4909b320f11832907d13f,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (202).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),aab883790af7e3c2afca8ccc10fcdf322adae54603ae644f3c5df9398691f57a,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (203).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,06bb4310a45d1b5dc014ac2dd6b3396ec3ae764761793e7c1405b1cf6e1e46af,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (204).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,793e6a7d1bbdb770fd95ad98482a75a92663dcb54fae3fc79b34e0bfe85e0239,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (214).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_NEAR_DUPLICATE,f45f02fe8f5e18e56071fd54b8175bfcef26aacb4225b245f40323780c6f9d55,dHash Hamming distance 5 <= 5 to eval image: results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__132_.jpg
Daun kuning - (239).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_NEAR_DUPLICATE,7f3d2fb594156aa7099109ddb506bddfee46de4c67bcd6d34a22e396af67df3d,dHash Hamming distance 4 <= 5 to eval image: results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__134_.jpg
Daun kuning - (242).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,b8d2c625af82153d88929819c2e43c92d1560adbea21c318e29f0c3f4faf12b1,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (25).png,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,6eb239417b139a84bea76e695b2bbe66374b20e07761aab89ec46581bd4af119,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (26).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,d7e72f465ad367aa4e127cb1b8a2a13221479126bf72d91200dae99df4245acc,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (28).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,1ccf63f727cadef93fd51ab1f0817222c0602ff380abedb44c5263643f83b45a,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (301).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,5e92fa07b16cebd9f967ddc8488a5ab6e90565fa89c729ade18a8d5c62efdd9a,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (304).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,77d3386e7a335202d39de872c04598fbe02daf2da9d9f8a9a51e7168a68f08cb,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (324).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,9d40ed97a8b8b788ad35b9a9e7c547c7858953beacacc76f47458a7fa346f250,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (33).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,8fcfb551a18add1f5c0e9a7c2d117077f2f8053a0e329eefecdf9106b06aaeb0,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (34).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,8fcfb551a18add1f5c0e9a7c2d117077f2f8053a0e329eefecdf9106b06aaeb0,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (343).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,ffc33c1f233b6c585e393575178e92874f5d6138965c915e43b4fe1457ee3db6,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (346).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,da583657005152de984e4bb3537aba468c1538c459d22eb4f41419640380b919,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (36).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,d797a5c685605635b8521120a21f090f876a76f457e694673115f0437dd5d7f4,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (360).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,dd9f7af5d7e667a5f093c972c7eec18d1d9f5c073adc9dd0f21dbab3cbf36d48,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (37).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,d797a5c685605635b8521120a21f090f876a76f457e694673115f0437dd5d7f4,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (370).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,9a23f423e02fee6c4b641e5fe5d9d742e5e6668542cbc3524d7fb88dfe8f0cf1,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (373).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,db7c2a21aa728500d43287a12303ba02fc46b5065c8bafd468c14793dfd0827e,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (377).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,2f96497c0d5896d2461ed0defb8094d04753c7e9dc6b236896118f0cb8c22677,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (38).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,8fcfb551a18add1f5c0e9a7c2d117077f2f8053a0e329eefecdf9106b06aaeb0,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (381).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,272635cc77876a24d54e22b554d3867f9553b71d4cae6c05ccd325a01a9140e6,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (384).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,2cc35e72bea160d2626cbffd835727e21560164bcaa5f1d3108765ea7707092e,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (39).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,d797a5c685605635b8521120a21f090f876a76f457e694673115f0437dd5d7f4,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (390).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,26c020760768d87f2e365d193901f4b99c4750dc8595492af10aef064fd9fb2b,Identical SHA-256 to earlier Ulfa image file
