evaluation_track,crop,dataset,source_dataset,file_path,true_label,true_class_index,predicted_label,predicted_class_index,correct,confidence,true_class_probability,top_2_label,top_2_probability,top_3_label,top_3_probability,ground_truth_quality,error_type
TRACK_C_REALWORLD,Grape,realworld_grape,VINEYARD_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000051.jpg,Leaf Blight,5,Powdery Mildew,6,False,0.8911821842193604,0.0020993524231016636,Healthy Leaves,0.06908079236745834,Downy Mildew,0.03181241825222969,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Chilli,cross_crop_grape_to_chilli,Grape Held-Out Test,D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_608.jpg,Cross-Crop: Grape,-1,cerocospora,0,False,0.8911755681037903,0.0,powdery mildew,0.06433739513158798,nutritional deficiency,0.03323600813746452,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Septoria_leaf_spot\pak_5775225744523264.jpeg.jpg,Tomato___Septoria_leaf_spot,4,Tomato___Late_blight,2,False,0.8911504149436951,0.09448064118623734,Tomato___Septoria_leaf_spot,0.09448064118623734,Tomato___Early_blight,0.01429759431630373,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000001.jpg,Leaf Blight,5,Powdery Mildew,6,False,0.8907604217529297,0.016459906473755836,Black Rot,0.06479416787624359,Esca (Black Measles),0.01861722394824028,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_38849847120_7ae02bd6c3_b.jpg,Tomato___Bacterial_spot,0,Tomato___Septoria_leaf_spot,4,False,0.8885380029678345,0.002781551331281662,Tomato___Early_blight,0.0832739993929863,Tomato___Late_blight,0.023006506264209747,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Sugarcane,cross_crop_tomato_to_sugarcane,Tomato Held-Out Test,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2a43c0fa-a3dc-4f6d-a9e9-cb4274ae019f___GCREC_Bact.Sp 3621.JPG,Cross-Crop: Tomato,-1,Yellow Leaf Disease,10,False,0.8883020281791687,0.0,Mosaic / Viral Disease,0.04867974668741226,Pokkah Boeng,0.03098435141146183,N/A,CROSS_CROP_FALSE_ALARM
TRACK_D_UNRELATED,Chilli,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\messi5.jpg,Unrelated / Non-Leaf,-1,cerocospora,0,False,0.8880003690719604,0.0,murda complex,0.046513136476278305,healthy,0.04602449759840965,N/A,UNRELATED_FALSE_ALARM
TRACK_C_REALWORLD,Chilli,realworld_chilli,CHILI_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1042_.jpg,murda complex,2,cerocospora,0,False,0.8879522085189819,0.01406038086861372,healthy,0.06615634262561798,nutritional deficiency,0.021669089794158936,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Tomato,cross_crop_sugarcane_to_tomato,Sugarcane Held-Out Test,D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf913.jpg,Cross-Crop: Sugarcane,-1,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7,False,0.88759845495224,0.0,Tomato___Late_blight,0.07381240278482437,Tomato___Leaf_Mold,0.03238249197602272,N/A,CROSS_CROP_FALSE_ALARM
TRACK_A_INTERNAL,Grape,grape_2024,grape_2024,D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight134.jpg,Leaf Blight,5,Black Rot,1,False,0.8874918818473816,0.1123379841446876,Leaf Blight,0.1123379841446876,Esca (Black Measles),0.0001484607346355,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___healthy\pak_HL_(138).jpg,Tomato___healthy,9,Tomato___Late_blight,2,False,0.8867872953414917,0.0003617456532083452,Tomato___Early_blight,0.11105754971504211,Tomato___Septoria_leaf_spot,0.0009471235098317266,HIGH,MISCLASSIFICATION
TRACK_A_INTERNAL,Chilli,chilli_cold,chilli_cold,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4875.JPG,nutritional deficiency,3,cerocospora,0,False,0.8866438269615173,0.0153316175565123,healthy,0.0887838155031204,nutritional deficiency,0.0153316175565123,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Black Rot\baliwaka_00000018.jpg,Black Rot,1,Powdery Mildew,6,False,0.8854796886444092,0.0707828477025032,Black Rot,0.0707828477025032,Downy Mildew,0.017691394314169884,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Black Rot\baliwaka_00000020.jpg,Black Rot,1,Powdery Mildew,6,False,0.8847966194152832,8.188182255253196e-05,Esca (Black Measles),0.09832622855901718,Healthy Leaves,0.0076945144683122635,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Chilli,cross_crop_tomato_to_chilli,Tomato Held-Out Test,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Septoria_leaf_spot\fa477e80-af35-4ef8-b16b-78e0f884f737___Matt.S_CG 2715.JPG,Cross-Crop: Tomato,-1,cerocospora,0,False,0.8846832513809204,0.0,nutritional deficiency,0.10050220787525177,murda complex,0.013982723467051983,N/A,CROSS_CROP_FALSE_ALARM
TRACK_A_INTERNAL,Grape,grape_2024,grape_2024,D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight079.jpg,Leaf Blight,5,Black Rot,1,False,0.8846174478530884,0.0861206725239753,Leaf Blight,0.0861206725239753,Esca (Black Measles),0.0258087553083896,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Leaf_Mold\pak_IMG-20240724-WA0016.jpg,Tomato___Leaf_Mold,3,Tomato___Early_blight,1,False,0.8841132521629333,2.2667313359647778e-08,Tomato___Septoria_leaf_spot,0.09099185466766357,Tomato___Late_blight,0.021629462018609047,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Tomato,realworld_tomato,INTERNET_PLANTDOC_TEST,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Bacterial_spot\pd_real__2320_Bacterial_Spot_and_Speck.jpg,Tomato___Bacterial_spot,0,Tomato___Early_blight,1,False,0.8836769461631775,8.082263775577303e-06,Tomato___Late_blight,0.11549559235572815,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.0008122673607431352,HIGH,MISCLASSIFICATION
TRACK_D_UNRELATED,Tomato,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\basketball1.png,Unrelated / Non-Leaf,-1,Tomato___Target_Spot,6,False,0.8830881714820862,0.0,Tomato___Late_blight,0.07988162338733673,Tomato___Early_blight,0.03370586410164833,N/A,UNRELATED_FALSE_ALARM
TRACK_C_REALWORLD,Sugarcane,realworld_sugarcane,SUGARCANE_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-27-_jpg.rf.b835a785a4ee336b79e8b7ae9a27445f.jpg,Healthy Leaves,3,Pokkah Boeng,5,False,0.8829976916313171,0.003382923314347863,Brown Spot,0.0298942681401968,Rust (Brown Rust),0.027697712182998657,HIGH,MISCLASSIFICATION
TRACK_A_INTERNAL,Tomato,tomato,tomato_plantvillage,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Target_Spot\fac15e88-8950-4637-9bdc-26bca1e3ae8e___Com.G_TgS_FL 8169.JPG,Tomato___Target_Spot,6,Tomato___Septoria_leaf_spot,4,False,0.8824067115783691,0.0790488272905349,Tomato___Target_Spot,0.0790488272905349,Tomato___Spider_mites Two-spotted_spider_mite,0.0149186998605728,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Tomato,realworld_tomato,FARMER_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_early-tomato-blight.jpg,Tomato___Septoria_leaf_spot,4,Tomato___Early_blight,1,False,0.881805419921875,0.0011309887049719691,Tomato___Late_blight,0.11278311163187027,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.0034276109654456377,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Leaf_Mold\pak_IMG-20240724-WA0063.jpg,Tomato___Leaf_Mold,3,Tomato___Septoria_leaf_spot,4,False,0.8813459277153015,1.4682569599244744e-05,Tomato___Late_blight,0.07981427013874054,Tomato___Early_blight,0.03613751009106636,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Grape,cross_crop_chilli_to_grape,Chilli Held-Out Test,D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4053.JPG,Cross-Crop: Chilli,-1,Black Rot,1,False,0.8807719945907593,0.0,Esca (Black Measles),0.05081946775317192,Healthy Leaves,0.034138455986976624,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Grape,external_grape,GLDD-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_5683e0ab-9105-4c16-8917-8b7a1adf4432_jpg.rf.95d9f18fa751c0a7921776a6a40df6fc.jpg,Powdery Mildew,6,Healthy Leaves,4,False,0.8807289004325867,0.00016096104809548706,Esca (Black Measles),0.11663918197154999,Bacterial Leaf Spot,0.002340899780392647,HIGH,MISCLASSIFICATION
TRACK_A_INTERNAL,Tomato,tomato,tomato_plantvillage,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Early_blight\9cb2abac-0c5b-4b49-ad84-d97805de271c___RS_Erly.B 7457.JPG,Tomato___Early_blight,1,Tomato___Late_blight,2,False,0.8806261420249939,0.0861815735697746,Tomato___Early_blight,0.0861815735697746,Tomato___Leaf_Mold,0.0198775380849838,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Sylhet-Tomato-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Target_Spot\rk_sau_IMG_1136_JPG.rf.7b812b71128bd9323872134dd4fb6cab.jpg,Tomato___Target_Spot,6,Tomato___Early_blight,1,False,0.8803954720497131,1.2257251910341438e-05,Tomato___Late_blight,0.0779917910695076,Tomato___Bacterial_spot,0.03304995596408844,HIGH,MISCLASSIFICATION
TRACK_D_UNRELATED,Sugarcane,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\starry_night.jpg,Unrelated / Non-Leaf,-1,Mosaic / Viral Disease,4,False,0.8803736567497253,0.0,Healthy Leaves,0.1182359904050827,Rust (Brown Rust),0.0012036465341225266,N/A,UNRELATED_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,Sylhet-Tomato-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Target_Spot\rk_sau_IMG_0363_JPG.rf.b70df68ea826d4a56ea04fc61cc14f60.jpg,Tomato___Target_Spot,6,Tomato___Early_blight,1,False,0.8793540596961975,3.900334922946058e-05,Tomato___Late_blight,0.11290768533945084,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.0065729934722185135,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Septoria_leaf_spot\pak_1058_0.jpeg_itok=OQkdtxgv.jpg,Tomato___Septoria_leaf_spot,4,Tomato___Early_blight,1,False,0.8789189457893372,0.12108097225427628,Tomato___Septoria_leaf_spot,0.12108097225427628,Tomato___Late_blight,4.4158426248941396e-08,HIGH,MISCLASSIFICATION
TRACK_D_UNRELATED,Grape,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\sudoku.png,Unrelated / Non-Leaf,-1,Healthy Leaves,4,False,0.8787279725074768,0.0,Esca (Black Measles),0.07192133367061615,Leaf Blight,0.02716333419084549,N/A,UNRELATED_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_3182.jpg,Tomato___Bacterial_spot,0,Tomato___Early_blight,1,False,0.8774336576461792,0.0004797397996298969,Tomato___Septoria_leaf_spot,0.11835670471191406,Tomato___Late_blight,0.003498706268146634,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Healthy Leaves\plantdoc_grape-leaf-blossoming-buds-spring-macro-31132897.jpg,Healthy Leaves,4,Black Rot,1,False,0.8766961097717285,0.004826693795621395,Esca (Black Measles),0.05523937568068504,Bacterial Leaf Spot,0.05077219009399414,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Septoria_leaf_spot\pak_1b.jpg,Tomato___Septoria_leaf_spot,4,Tomato___Early_blight,1,False,0.8766909837722778,0.1026078313589096,Tomato___Septoria_leaf_spot,0.1026078313589096,Tomato___Bacterial_spot,0.020591093227267265,HIGH,MISCLASSIFICATION
TRACK_D_UNRELATED,Chilli,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\cards.png,Unrelated / Non-Leaf,-1,cerocospora,0,False,0.8763173818588257,0.0,murda complex,0.06093727424740791,powdery mildew,0.05419284105300903,N/A,UNRELATED_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Early_blight\pak_EB_(991).jpg,Tomato___Early_blight,1,Tomato___Late_blight,2,False,0.8761635422706604,0.07817655056715012,Tomato___Early_blight,0.07817655056715012,Tomato___Bacterial_spot,0.04541712999343872,HIGH,MISCLASSIFICATION
TRACK_D_UNRELATED,Chilli,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\aloeL.jpg,Unrelated / Non-Leaf,-1,powdery mildew,4,False,0.8755195736885071,0.0,cerocospora,0.07018215954303741,nutritional deficiency,0.04616653546690941,N/A,UNRELATED_FALSE_ALARM
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Black Rot\baliwaka_00000005.jpg,Black Rot,1,Powdery Mildew,6,False,0.8754370212554932,0.005726838018745184,Healthy Leaves,0.101700559258461,Esca (Black Measles),0.012427223846316338,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Grape,cross_crop_tomato_to_grape,Tomato Held-Out Test,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2a43c0fa-a3dc-4f6d-a9e9-cb4274ae019f___GCREC_Bact.Sp 3621.JPG,Cross-Crop: Tomato,-1,Healthy Leaves,4,False,0.8752487301826477,0.0,Powdery Mildew,0.11761382222175598,Downy Mildew,0.006813304498791695,N/A,CROSS_CROP_FALSE_ALARM
TRACK_C_REALWORLD,Tomato,realworld_tomato,FARMER_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls32_mirror_vertical.jpg,Tomato___Septoria_leaf_spot,4,Tomato___Late_blight,2,False,0.8751394152641296,0.0003286304709035903,Tomato___Early_blight,0.12005312740802765,Tomato___Target_Spot,0.0026429956778883934,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Tomato,realworld_tomato,FARMER_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Early_blight\pak_field_IMG_20251102_155133.jpg,Tomato___Early_blight,1,Tomato___Late_blight,2,False,0.874221920967102,0.1257501244544983,Tomato___Early_blight,0.1257501244544983,Tomato___Target_Spot,2.645414133439772e-05,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Grape,realworld_grape,VINEYARD_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Downy Mildew\gldd_field_6242739939180544-jpeg_jpg.rf.351d97d0567c529b87c4cd105005fa6f.jpg,Downy Mildew,2,Bacterial Leaf Spot,0,False,0.8737912178039551,0.009536826983094215,Healthy Leaves,0.07706930488348007,Black Rot,0.02716706320643425,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Sylhet-Tomato-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Target_Spot\rk_sau_IMG_0347_JPG.rf.630e1792fc0046b30914c59e6b9a069b.jpg,Tomato___Target_Spot,6,Tomato___Early_blight,1,False,0.8735046982765198,1.0468473192304373e-05,Tomato___Late_blight,0.12640595436096191,Tomato___Bacterial_spot,7.337291026487947e-05,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Tomato,realworld_tomato,FARMER_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pak_field_h95_mirror.jpg,Tomato___healthy,9,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7,False,0.8734119534492493,7.707714644311636e-07,Tomato___Early_blight,0.10671579837799072,Tomato___Late_blight,0.01620747521519661,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_dahliaviralsymptoms2lowresjpg.jpg,Tomato___Tomato_mosaic_virus,8,Tomato___Late_blight,2,False,0.8733044266700745,6.753570480633186e-10,Tomato___Bacterial_spot,0.07442168891429901,Tomato___Septoria_leaf_spot,0.025713633745908737,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,GLDD-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Downy Mildew\gldd_5602389-PPT_jpg.rf.e6c7fa3ea3e2fbe2aac8bbf8cd96a2f5.jpg,Downy Mildew,2,Healthy Leaves,4,False,0.8732728958129883,0.1213247999548912,Downy Mildew,0.1213247999548912,Powdery Mildew,0.0029570781625807285,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___healthy\pak_003.JPG.jpg,Tomato___healthy,9,Tomato___Late_blight,2,False,0.873261570930481,0.0021836329251527786,Tomato___Early_blight,0.06191949546337128,Tomato___Septoria_leaf_spot,0.03826585039496422,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Grape,cross_crop_sugarcane_to_grape,Sugarcane Held-Out Test,D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf650.jpg,Cross-Crop: Sugarcane,-1,Bacterial Leaf Spot,0,False,0.873177707195282,0.0,Leaf Blight,0.07429017126560211,Healthy Leaves,0.048292554914951324,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_1422_0.jpeg.jpg,Tomato___Tomato_mosaic_virus,8,Tomato___Late_blight,2,False,0.8720728158950806,2.6092037419545022e-09,Tomato___Early_blight,0.12261693179607391,Tomato___healthy,0.003995542414486408,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Healthy Leaves\plantdoc_IMG_20150511_095517.jpg,Healthy Leaves,4,Esca (Black Measles),3,False,0.8714252710342407,0.00036823569098487496,Leaf Blight,0.07516495883464813,Bacterial Leaf Spot,0.027178404852747917,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls70_change_90.jpg,Tomato___Late_blight,2,Tomato___Early_blight,1,False,0.8702847957611084,0.04822925478219986,Tomato___Target_Spot,0.05915007367730141,Tomato___Late_blight,0.04822925478219986,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Tomato,realworld_tomato,INTERNET_PLANTDOC_TEST,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pd_real_11-40580_5.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7,Tomato___Late_blight,2,False,0.87010657787323,0.001461251638829708,Tomato___healthy,0.12787817418575287,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.001461251638829708,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Tomato,realworld_tomato,INTERNET_PLANTDOC_TEST,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_everystockphoto-21099455-l.jpg,Tomato___Tomato_mosaic_virus,8,Tomato___Early_blight,1,False,0.8697285056114197,1.202264121591412e-10,Tomato___Late_blight,0.08657995611429214,Tomato___Septoria_leaf_spot,0.027628395706415176,MEDIUM,MISCLASSIFICATION
TRACK_A_INTERNAL,Tomato,tomato,tomato_plantvillage,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\ac099bdd-1fb0-4f9c-bb62-be3994736868___UF.GRC_BS_Lab Leaf 0419.JPG,Tomato___Bacterial_spot,0,Tomato___Late_blight,2,False,0.8696846961975098,0.1229163110256195,Tomato___Bacterial_spot,0.1229163110256195,Tomato___Septoria_leaf_spot,0.0045342585071921,HIGH,MISCLASSIFICATION
TRACK_A_INTERNAL,Sugarcane,sugarcane_large,sugarcane_large,D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image157.jpg,Banded Chlorosis,0,Mosaic / Viral Disease,4,False,0.8682026863098145,0.0534069091081619,Rust (Brown Rust),0.0565471723675727,Banded Chlorosis,0.0534069091081619,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial-Spot-of-Tomato-Img-2.jpg,Tomato___Bacterial_spot,0,Tomato___Septoria_leaf_spot,4,False,0.8672167658805847,0.000499074172694236,Tomato___healthy,0.09424234926700592,Tomato___Late_blight,0.023598022758960724,HIGH,MISCLASSIFICATION
TRACK_A_INTERNAL,Sugarcane,sugarcane_large,sugarcane_large,D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image314.jpg,Banded Chlorosis,0,Yellow Leaf Disease,10,False,0.8667860627174377,0.1280875205993652,Banded Chlorosis,0.1280875205993652,Brown Spot,0.0033504150342196,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000019.jpg,Leaf Blight,5,Powdery Mildew,6,False,0.8646417260169983,0.0355469174683094,Downy Mildew,0.08511076122522354,Leaf Blight,0.0355469174683094,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Esca (Black Measles)\baliwaka_00000028.jpg,Esca (Black Measles),3,Healthy Leaves,4,False,0.862619936466217,0.003676988882943988,Powdery Mildew,0.11524581909179688,Downy Mildew,0.013686839491128922,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Sugarcane,external_sugarcane,Sabid-Sugarcane-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-91-_JPG.rf.0c3d93d4d8598178423c570f44c4a261.jpg,Healthy Leaves,3,Red Rot,6,False,0.8624170422554016,0.0033402261324226856,Rust (Brown Rust),0.08173852413892746,Mosaic / Viral Disease,0.04106643795967102,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Sugarcane,external_sugarcane,Sabid-Sugarcane-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-5-_JPG.rf.4184cc7af557b7e9d8f11f8d4a2d6dc5.jpg,Red Rot,6,Brown Spot,1,False,0.8615877032279968,0.002961339196190238,Banded Chlorosis,0.059941623359918594,Rust (Brown Rust),0.0471130795776844,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_TMV-3.jpg,Tomato___Tomato_mosaic_virus,8,Tomato___Early_blight,1,False,0.8615480065345764,6.583236881851917e-06,Tomato___Late_blight,0.10559390485286713,Tomato___Septoria_leaf_spot,0.016196005046367645,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Tomato,realworld_tomato,FARMER_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0019.jpg,Tomato___Leaf_Mold,3,Tomato___Early_blight,1,False,0.8615373373031616,1.7497324478199516e-08,Tomato___Bacterial_spot,0.12389600276947021,Tomato___Late_blight,0.014466116204857826,MEDIUM,MISCLASSIFICATION
