image_path,relative_path,crop,class_label,ground_truth_quality,source_type,source_url_or_description,sha256_hash,notes,hash_collision_check_passed
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_133.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_133.jpg,Chilli,healthy,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",262890f355a5690e0f765aa46e02f37abfe1d3a4a2d31829dff734aa042c8cd5,Field photo of healthy chili foliage in commercial plot,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_134.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_134.jpg,Chilli,healthy,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",e161915c1d0e3fcfeba598ded3eb1fd6d29cf6c46497f1c0372db97e0852f865,Field photo of healthy chili foliage in commercial plot,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_135.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_135.jpg,Chilli,healthy,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",d6ba46042dc610535acbec0fa7c316b5f419029634ac33c15d7ecc929c4edf85,Field photo of healthy chili foliage in commercial plot,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_136.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_136.jpg,Chilli,healthy,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",3ca57f94da620b0ead82571aa4fbdd8d2f90d3b9e304541554f2a469ce9b998c,Field photo of healthy chili foliage in commercial plot,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_137.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_137.jpg,Chilli,healthy,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",46514d1b6b5c8741e70b68e0e1e036d1294e13ea0725d3dd5e4a661804621740,Field photo of healthy chili foliage in commercial plot,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_138.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_138.jpg,Chilli,healthy,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",cce25ef185e601a6ad4d94163830bf1be1f223bda5a09c2887e1b62ee3d64577,Field photo of healthy chili foliage in commercial plot,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_139.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_139.jpg,Chilli,healthy,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",aad3caa2b75a15e054b82f8a47b57fab6389b8ac97778bd65ba7872b38f31715,Field photo of healthy chili foliage in commercial plot,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_14.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_14.jpg,Chilli,healthy,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",3a381d0ddb4e84cc70305adcd7bdf63bba231516c0d51330611ed845782d5623,Field photo of healthy chili foliage in commercial plot,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_140.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_140.jpg,Chilli,healthy,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",65b3baeaef5df1637b39f90bf5398ca30e9ef74220bbfd080a7399d84c11194c,Field photo of healthy chili foliage in commercial plot,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_141.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_141.jpg,Chilli,healthy,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",1fcb79055cac00aaedb2470aa04cdbd1a5d793c59aed407e8f104002f4222f37,Field photo of healthy chili foliage in commercial plot,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_142.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_142.jpg,Chilli,healthy,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",1540b3c2f12337c24d0740bc73247c81232344ac2dc5caebc2c8f13f843cac6b,Field photo of healthy chili foliage in commercial plot,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_143.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_143.jpg,Chilli,healthy,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",4d31a444eaf7fce7e81d4f3466cdbbc097cbe846f58c7da568717aa648019194,Field photo of healthy chili foliage in commercial plot,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_144.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\healthy\ulfa_field_144.jpg,Chilli,healthy,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",7d15b387540dcfbb88350d8cd7313a9724060377b2d78c509d4916cef638993a,Field photo of healthy chili foliage in commercial plot,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1039_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1039_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",0fa5e5a695ffdfbb44acef83d0757e9bac729d8d16e80450307a2b3b2571b3af,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1040_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1040_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",c226e38593bf39179ed92e9a43f005882a12fdeb4fb7921d30a5a1e3df30124e,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1041_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1041_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",e0e3021d8a409c19f53ce1220ebdb06454aa67c0a04890e524b6d9214996b828,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1042_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1042_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",b2565f347825dd6643752c8f6e6aaa27b4b17e78280a18e6a701671af3605734,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1044_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1044_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",592f6292c136d1ac66d2766eb643e5899e8e196a0620d425a3e0857b538d99d7,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1045_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1045_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",09509febd6c83e7fe7c4d81a699f04420a603d0041d7faa2922e4911c74cafab,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1046_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1046_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",055e365a5c7b1ebca1b3bb6696db23a1775aebb381a3f848f0aff460e0f623f2,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1047_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1047_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",b8855e7bbcce95697ead26281e14e34831726374682e43c8d3018b7f6f497f93,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1049_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1049_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",13c7bfdecd87779335d02315b2f248d72c3e63814523c75a185956d89a548fb5,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1051_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1051_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",b864d957bb7725dbcddc1dbc6974085ed6f80981488815f79d03a8f83beb108a,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1052_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1052_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",e72da5a77c81abf0a70c4bc2976d377c8081db5cb89d916fdb2233daef5f717e,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1054_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1054_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",ceff539ff56e0dc1324f6f897f8d6228d4b1435a87b4fd696b6a271f4d3606ed,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1055_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1055_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",c6f2cdebfcfb9c28bbe90196afc63716c9d2dc0429e2aac2f97c57dc2c716724,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1056_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1056_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",4845b19fdf6da30b9ae3e276f2159567b11b09b9859e2241f788bd16422ee040,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1057_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1057_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",4922f04be45debbd6ec870f58144a61865684022d6c38edbf084e9ff98acd75f,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1059_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1059_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",f92a8e88140a357692b4785939f1dbd40774c6b82948041d19e35dd461cc1d45,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1060_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1060_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",fc6b1d18cf8990ac68e7cbab72dcb4f6184e8f28b4ab952b5739f5faed431faa,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1062_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1062_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",0281d0a1dd154ddfbdeb7283d89d225521652480beb8168656c020d61e0efaa6,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1063_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1063_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",4ee971dbf492a5d1b5d508b8cb52bdc1f60aaa7dd05709324e8cdf821c70df4d,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1064_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\murda complex\ulfa_field_Leaf_Curl__1064_.jpg,Chilli,murda complex,HIGH,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",54069f1a66936cf1dc486763d92b5764768094ab498f28e371ea8ad0bb3a48b2,Chili field photo showing upward leaf curling and distortion,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__130_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__130_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",25901a36b2e093b537c952f890626d3d4694c06c3c9138e238ea28e73d8c27c7,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__131_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__131_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",67a3ea268f5a5c529bdae11498514dc769c1c8f74ac5ce7b2dc8021c5a2f985f,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__132_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__132_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",c4a41d3ed8e4efb28c9ff75a60d58717d45f2b9057d1a35f4d3caf680ce7f183,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__133_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__133_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",859d78d6a60d280c29f33668b561e2506544a21cfc93f0707d754dc229a6acb2,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__134_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__134_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",c97d2c06b15741eba6c9c7eba14517faaf853da180a22c3f761d2d7e8f10fdb8,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__135_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__135_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",bff59a39529bce91f59233e559ea3b172c682a4306db113b16820849527ce003,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__136_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__136_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",274352bf1ac07f26e5aa33f0946d5faf528cd56dc947400a3e69d9046e601d66,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__137_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__137_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",93b1c2cb25119fc888d84ddc0de1c8a910edb234420acdf313168df015656739,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__138_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__138_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",6035e19146414567f0aad54c40adcf30889a8f3e520a8e9c2022aa9f8a84fbf2,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__139_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__139_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",a26ced16cee87208a74faed5cb81ff97648f2e7c414b85000d4967fa5ca8e4a5,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__14_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__14_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",a3962331d9a165212f8654bce83493b456fa095c89005a8ea4e9d6e8ee63cb9e,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__14_.png,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__14_.png,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",a4f128a7aab9ca7f89dd4e908f4a7c567bf3879737aaeab5894e42614a1dc8b7,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__140_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__140_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",85b340263e705482406a461440883298281402111cb1c97680cf9b8080b1f71c,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__141_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__141_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",13b3d91da7f0bdb188258b9c047c4f2c6d4e42d4fe9ca369dad21510e25dd2a3,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__142_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__142_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",538cfb8981bb250dfae5a8c88c4050f390295b7315f5893ae771e96c34b51b7b,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__143_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__143_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",f70ebe983a374b51a7bec7bd48ef4bf5379f55071d7bfb5b91336bc26e0b11db,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__144_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__144_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",584d5da4989540d2d7c792f0b1189d9972879539af40c858707a1ae0413808e9,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__145_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__145_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",6310160d2b6a282d1798143f0dffd03aa3e7a22213dc3577f5f222fed47cf97f,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__146_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__146_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",ab6c4162e8091ebf22a695223458c7bd58ca9ef0b712e56b9f46d5c198f57827,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__147_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__147_.jpg,Chilli,nutritional deficiency,MEDIUM,CHILI_FIELD_PHOTO,"Ulfa et al., Open Field Chili Captures (Soil, Weeds, Daylight Variation)",1306751e6e52d8e657b253f99ee24824f4129b6bb3749338e376d670d94f03a9,Chlorotic yellowish leaves on field chili plant with ambient lighting,True
