image_path,relative_path,crop,class_label,source_dataset,source_url_or_citation,sha256_hash,hash_collision_check_passed
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1023_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1023_.jpg,Chilli,murda complex,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",8259dfe52bcfc2b964fe5cfdfcf7cbe6dc4045b41632664e1ccee7e3655d621e,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1024_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1024_.jpg,Chilli,murda complex,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",2d5607c373f26790d5b78675b7aa8af6d39674379ee43922a28bb70fcc1c9b97,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1025_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1025_.jpg,Chilli,murda complex,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",59dc4486e9ecb5c3f77b72369b38ee3fbbd33dcd3708861694808f4b068d2b0a,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1026_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1026_.jpg,Chilli,murda complex,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",f8c93eec0789e4b8d0dea61f6acb8705fea1a678a57bb4a1991daa733403805f,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1027_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1027_.jpg,Chilli,murda complex,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",4483f9220dbf0db806febfdd7fcd3a8eea01db8e0a4a5750bf76688e3e574d6f,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1028_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1028_.jpg,Chilli,murda complex,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",97995bd75534ebdaabada8cdaefa2cb3f293cd9be07fa6c47f2ec6c21efd8ad5,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1029_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1029_.jpg,Chilli,murda complex,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",c8cf860618338b2ec68af4e298d26e5cee4f55d727aec6f6c6769e879ebcc02c,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1031_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1031_.jpg,Chilli,murda complex,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",6f44dc93f942db6e69f1231a326ab20a4adea138b79a024a9adaea2da42da24e,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1032_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\murda complex\ulfa_Leaf_Curl__1032_.jpg,Chilli,murda complex,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",8375bee2dfd3cb6c93b2a62ad4fa9b81852383717a2d800cfd0d4b336dc8f20d,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__1_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__1_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",3b9b5c398bab2e475f10d1f92c594acd6c931e1fb3800c27f26b88317caff9f2,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__1_.png,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__1_.png,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",e52089a999c24de5628feb373c76d29302d1e339a7540ea756e811f0d1f07d4d,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__10_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__10_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",b2f50ae2d0b5dede96e3215442e88c314db9cb6c905de39288520d05d992779c,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__10_.png,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__10_.png,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",898302161faf3d8c00fd88a81d0e149124f00d17c80c5da11b569270549cd475,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__100_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__100_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",a9eefa067059442092e09f627b728bf1253a60dbef3af0cae91e265b18280e77,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__101_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__101_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",35196aaac76bd57a4e97a00c3ec2738dd757299f9556c220133c765cb7df12e3,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__103_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__103_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",2b1971b286257116dc5ba4718f8f90e7814211891f95b35ca11d819efac51baa,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__105_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__105_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",7c6bfd3c83e51cbdd4b0f579fe2c6ad15bed1f88caf28128d8019bcbbc3de5a7,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__106_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__106_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",6348c385d5f66f46b83d0448ff8df37658cdee91c823961a7f6811231dcf2f7b,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__107_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__107_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",4a2d78d23f4dbc5ed338ec7314baa866b5ac9658ca89487c78d9d54e968851e1,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__108_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__108_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",e5558a5519df284439499f826485d703634445db21792373a556420b6c0fe4a1,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__109_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__109_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",ca3030e7edc7806a7778e89a1ecf840a2641cda19fce0352d6fd1e0f019b08db,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__11_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__11_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",5d1fdcb8243d382b52ee90c2c74b78435d5efc71abe167b82e5effa64eac9f2a,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__11_.png,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__11_.png,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",f52901c86265e43565d1953a5623b5d6d10c98e5f5e61197a9cd6f3c0ac2bbf6,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__110_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__110_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",e8e6d27ec0f59eca0bc3700695bbf1a66e0420588253629d1c066fa223458689,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__111_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__111_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",dba6ba1157b896e382b2d3790c876734a41c3672fffde96b7df495b01676a49b,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__112_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__112_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",462ef75ec420159656a99811b85c70659f412049a1b2189a98a068b1ada27584,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__113_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__113_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",9adfd7d10ade003defbf77131160cc66e1ff25cd22bd4c28a1cbb0293b027d65,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__114_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__114_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",8b880639c477e46e80d5043636ba49221e951eb17e26190219a4a3b72b9ce6ea,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__115_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__115_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",1eef22012d0ebe4073faf12b123119a3c266e6fdac109036bb8dc998d3d0f96b,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__116_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__116_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",752be315520f07ad125c1ef4cce7850eb2c57b560cc6da888de7ce301224bb09,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__117_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__117_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",60045d23201f26ef2837d5fa453f3b7227b615b3a00ae0023a1e9cafddfdfc05,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__118_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__118_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",e619bf7829025cdfc25369686307bf98f20f7232a1f28ef32d71fd7c4c835471,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__119_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__119_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",d303735a7c289d8ec5bba592fb0c2509c0a4acbc8dc4909b320f11832907d13f,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__12_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__12_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",2cc9dc34dc4405544b07f075711719e04e36a240f19ac305efc8233db062c983,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__12_.png,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__12_.png,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",2094c5aa9dd374be47bbf4be77cae02beddf8a50c403e9c6c4a481c8bda090fc,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__120_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__120_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",480dfe15c4e521423ee58bb2d3e318027aff47d1a2aa86f3045a0d76223dd4ed,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__121_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__121_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",c5735fe1bc9dbdfb76576f50427756f4064cb3987ea0b3d1a6ce2aa11edd532c,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__122_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__122_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",aab883790af7e3c2afca8ccc10fcdf322adae54603ae644f3c5df9398691f57a,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__123_.jpg,results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__123_.jpg,Chilli,nutritional deficiency,Ulfa-Chili-Dataset,"Ulfa et al., Chili Leaf Disease Dataset (5 categories, 1000 images/class), 2023",bf5b303190b9afbd898a242e327f74ccf9959f33c517346a0fb23f7a50fdd280,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-1-_jpg.rf.ac62c73e2ec23006ba09a1b6c72722e1.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-1-_jpg.rf.ac62c73e2ec23006ba09a1b6c72722e1.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",e751841bd39e32e6a3e4a4bc59cec69a5fbd9fbe5eea793edc20563d16d02315,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-22-_JPG.rf.9184efd4b66418b313bbc0fdd4534e02.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-22-_JPG.rf.9184efd4b66418b313bbc0fdd4534e02.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",227c6b9ad673b2f7e401c0064677fd0a86d93529eb9c26c44671c79acfa3f758,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-33-_JPG.rf.32d9a39c7061d0402d128d878f3ea5ac.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-33-_JPG.rf.32d9a39c7061d0402d128d878f3ea5ac.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",602bc65eafb532ca7806d5bf484ad1a968211e0875d8c5729c7c0bd6424f52c0,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-35-_JPG.rf.9e182fe213c4cddf46959b73fb7a2f03.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-35-_JPG.rf.9e182fe213c4cddf46959b73fb7a2f03.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",0b5ee86a555cf0d0dd345b5dea614ae30761619450fa1552970c2b2d20364c67,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-41-_JPG.rf.e771d01f03e5cb9ab6008c788fbfa2d7.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-41-_JPG.rf.e771d01f03e5cb9ab6008c788fbfa2d7.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",d5925c9322d4133e59f1eb863ce3063f0c0694b8a5897c5b4bcfd461a1bbd769,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-42-_JPG.rf.626423943305407c5e226dbc031c745e.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-42-_JPG.rf.626423943305407c5e226dbc031c745e.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",a8a3ec8cf2955ae8bf67ae257235b0d4c7c6e295bf0dc1d580db2f3dd7380077,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-48-_JPG.rf.65caa6f9b59ee859b7753738c103ec7e.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-48-_JPG.rf.65caa6f9b59ee859b7753738c103ec7e.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",66ad6880632d0b38bcd4f97a62a80d4d0cf38855cf766b63e74c66525f736884,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-49-_JPG.rf.19b32b921ea0d2291fb1e850925ab131.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-49-_JPG.rf.19b32b921ea0d2291fb1e850925ab131.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",ab545b81d8d79df757cc634746088be07727fa5450a8426a811583ea634ad9d5,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-5-_JPG.rf.4184cc7af557b7e9d8f11f8d4a2d6dc5.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-5-_JPG.rf.4184cc7af557b7e9d8f11f8d4a2d6dc5.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",01e09e8310a1739e1cdef39dfd50b62cbb85c5bd5a43d641be333342070f4825,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-62-_JPG.rf.5c7942fb4f2115217e56780d805746f5.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-62-_JPG.rf.5c7942fb4f2115217e56780d805746f5.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",5be05c163f797fa7fe7b6e5ca2042eb4e78a60aafb35fac332ff5de23d3e2bfd,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-68-_JPG.rf.1d1e8c1aaf91d02381a5251c9df1cb2d.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-68-_JPG.rf.1d1e8c1aaf91d02381a5251c9df1cb2d.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",ba69c21bd175181fea09527ceaf7b969e51fdc8a30a2dd8aa74e05c000323d19,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-69-_JPG.rf.4da649bc6d94eb71766b9caad51e895a.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-69-_JPG.rf.4da649bc6d94eb71766b9caad51e895a.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",a9f4054150474776deeccc7a3ca3ecfb92339ed41b2f2a46f676773b727f3e92,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-72-_jpg.rf.99e4c82aa47c32adfff108a82a948d60.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-72-_jpg.rf.99e4c82aa47c32adfff108a82a948d60.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",1e9d5b2182fe9284043f486eea0bb94b25e30b0019f1c6431f809ea4b2285ae9,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-74-_JPG.rf.44f845ce72294596bb21a5765cda0785.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-74-_JPG.rf.44f845ce72294596bb21a5765cda0785.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",8cd158264fdc419feeb11fee8682c99a5ee190cb9413bc5f3bcbd89ef1d17c7f,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-77-_JPG.rf.a1a8bff926a3bd0c33389ceb25c4ddb9.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-77-_JPG.rf.a1a8bff926a3bd0c33389ceb25c4ddb9.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",0fabf571d9c774bea06cf0597d3377276858d66121bff9c71d3429c450505d92,True
