dataset,class,file
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4743.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4744.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4866.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4867.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4868.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4869.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4870.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4871.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4872.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4873.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4874.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4875.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4876.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4877.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4878.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4879.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4919.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4920.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4921.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4922.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4923.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4924.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4925.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4926.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4927.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4928.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4929.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4930.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4931.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4932.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4933.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4934.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4935.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4936.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4937.JPG
Chilli,nutritional deficiency,D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4938.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5483.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5484.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5485.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5486.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5487.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5488.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5489.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5490.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5491.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5492.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5493.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5494.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5495.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5496.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5497.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5498.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5499.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5500.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5501.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5502.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5503.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5504.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5505.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5506.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5507.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5508.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5509.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5510.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5511.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5512.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5513.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5514.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5515.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5516.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5517.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5518.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5519.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5520.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5521.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5522.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5523.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5524.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5525.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5526.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5527.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5528.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5529.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5530.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5531.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5532.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5533.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5534.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5535.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5536.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5537.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5538.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5539.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5540.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5541.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5542.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5543.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5544.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5545.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5546.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5547.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5548.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5549.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5550.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5551.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5552.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5553.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5554.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5555.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5556.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5557.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5558.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5559.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5560.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5561.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5562.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5563.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5567.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5568.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5569.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5570.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5571.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5572.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5573.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5574.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5575.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5576.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5577.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5578.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5579.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5580.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5581.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5582.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5583.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5584.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5585.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5586.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5587.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5588.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5589.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5590.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5591.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5592.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5593.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5594.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5595.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5596.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5597.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5598.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5599.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5600.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5601.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5602.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5603.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5604.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5605.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5606.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5607.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5608.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5609.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5610.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5611.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5612.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5613.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5614.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5615.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5656.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5657.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5658.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5659.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5660.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5661.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5662.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5663.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5664.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5665.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5666.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5667.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5668.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5669.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5670.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5671.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5672.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5673.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5674.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5675.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5676.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5677.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5678.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5679.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5680.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5681.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5682.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5683.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5684.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5685.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5686.JPG
Chilli,powdery mildew,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5687.JPG
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (1).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (10).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (100).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (101).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (102).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (103).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (104).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (105).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (106).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (107).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (108).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (109).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (11).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (110).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (111).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (112).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (113).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (114).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (115).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (116).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (117).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (118).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (119).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (12).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (120).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (121).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (122).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (123).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (124).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (125).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (126).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (127).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (128).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (129).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (13).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (130).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (131).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (132).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (133).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (134).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (135).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (136).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (137).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (138).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (139).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (14).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (140).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (141).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (142).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (143).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (144).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (145).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (146).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (147).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (148).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (149).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (15).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (150).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (151).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (152).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (153).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (154).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (155).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (156).jpeg
Sugarcane_Maharashtra,Healthy,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (157).jpeg
